Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.33203125,,Zero Index,349.33203125
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79465625e-07,1.76562500e-02,1.71093750e-02
-2.78665625e-07,7.53125000e-03,1.96093750e-02
-2.77865625e-07,7.40625000e-03,1.62500000e-02
-2.77065625e-07,1.18125000e-02,1.83593750e-02
-2.76265625e-07,1.19687500e-02,1.75000000e-02
-2.75465625e-07,1.30312500e-02,1.76562500e-02
-2.74665625e-07,8.78125000e-03,2.28125000e-02
-2.73865625e-07,1.04062500e-02,2.14062500e-02
-2.73065625e-07,1.26562500e-02,2.20312500e-02
-2.72265625e-07,1.53750000e-02,1.80468750e-02
-2.71465625e-07,1.37500000e-02,1.74218750e-02
-2.70665625e-07,5.93750000e-03,1.62500000e-02
-2.69865625e-07,1.24062500e-02,1.95312500e-02
-2.69065625e-07,6.37500000e-03,2.34375000e-02
-2.68265625e-07,9.93750000e-03,1.58593750e-02
-2.67465625e-07,1.30937500e-02,8.35937500e-03
-2.66665625e-07,1.43750000e-02,1.63281250e-02
-2.65865625e-07,4.40625000e-03,1.43750000e-02
-2.65065625e-07,1.32812500e-02,2.28906250e-02
-2.64265625e-07,7.06250000e-03,1.21093750e-02
-2.63465625e-07,1.66875000e-02,1.83593750e-02
-2.62665625e-07,3.28125000e-03,7.65625000e-03
-2.61865625e-07,1.49375000e-02,2.71875000e-02
-2.61065625e-07,7.78125000e-03,2.31250000e-02
-2.60265625e-07,1.44375000e-02,1.67187500e-02
-2.59465625e-07,4.59375000e-03,4.92187500e-03
-2.58665625e-07,1.41875000e-02,2.05468750e-02
-2.57865625e-07,8.84375000e-03,1.79687500e-02
-2.57065625e-07,1.50312500e-02,1.03125000e-02
-2.56265625e-07,5.21875000e-03,1.03906250e-02
-2.55465625e-07,1.07812500e-02,1.50781250e-02
-2.54665625e-07,1.09062500e-02,1.30468750e-02
-2.53865625e-07,1.89687500e-02,1.57812500e-02
-2.53065625e-07,5.71875000e-03,1.42968750e-02
-2.52265625e-07,1.01875000e-02,1.31250000e-02
-2.51465625e-07,1.57812500e-02,1.64062500e-02
-2.50665625e-07,1.34375000e-02,1.83593750e-02
-2.49865625e-07,8.43750000e-03,1.42968750e-02
-2.49065625e-07,7.28125000e-03,1.51562500e-02
-2.48265625e-07,1.07187500e-02,2.96093750e-02
-2.47465625e-07,1.11562500e-02,1.98437500e-02
-2.46665625e-07,1.00000000e-02,1.82812500e-02
-2.45865625e-07,5.96875000e-03,2.67187500e-02
-2.45065625e-07,7.00000000e-03,2.18750000e-02
-2.44265625e-07,1.28750000e-02,1.67187500e-02
-2.43465625e-07,1.03437500e-02,2.33593750e-02
-2.42665625e-07,8.96875000e-03,1.38281250e-02
-2.41865625e-07,1.20937500e-02,1.63281250e-02
-2.41065625e-07,1.67187500e-02,2.06250000e-02
-2.40265625e-07,6.87500000e-03,1.07812500e-02
-2.39465625e-07,1.63437500e-02,1.35937500e-02
-2.38665625e-07,1.06875000e-02,1.10156250e-02
-2.37865625e-07,1.45937500e-02,1.83593750e-02
-2.37065625e-07,8.87500000e-03,1.36718750e-02
-2.36265625e-07,1.35312500e-02,2.56250000e-02
-2.35465625e-07,7.81250000e-03,1.67187500e-02
-2.34665625e-07,1.17500000e-02,2.89062500e-02
-2.33865625e-07,7.65625000e-03,1.71875000e-02
-2.33065625e-07,1.33750000e-02,2.95312500e-02
-2.32265625e-07,8.40625000e-03,2.62500000e-02
-2.31465625e-07,1.41562500e-02,1.64843750e-02
-2.30665625e-07,4.75000000e-03,1.67187500e-02
-2.29865625e-07,1.21875000e-02,1.67187500e-02
-2.29065625e-07,1.31250000e-02,1.21875000e-02
-2.28265625e-07,1.29062500e-02,2.62500000e-02
-2.27465625e-07,5.09375000e-03,1.70312500e-02
-2.26665625e-07,1.12812500e-02,1.49218750e-02
-2.25865625e-07,1.10000000e-02,1.60937500e-02
-2.25065625e-07,1.34687500e-02,8.28125000e-03
-2.24265625e-07,1.16250000e-02,1.97656250e-02
-2.23465625e-07,7.75000000e-03,1.87500000e-02
-2.22665625e-07,1.26562500e-02,1.42187500e-02
-2.21865625e-07,1.45937500e-02,2.29687500e-02
-2.21065625e-07,1.52500000e-02,1.85937500e-02
-2.20265625e-07,9.21875000e-03,1.55468750e-02
-2.19465625e-07,1.22187500e-02,2.21093750e-02
-2.18665625e-07,1.40000000e-02,1.20312500e-02
-2.17865625e-07,7.37500000e-03,2.23437500e-02
-2.17065625e-07,8.75000000e-03,1.78906250e-02
-2.16265625e-07,1.20625000e-02,1.89062500e-02
-2.15465625e-07,1.58125000e-02,1.72656250e-02
-2.14665625e-07,4.56250000e-03,3.04687500e-03
-2.13865625e-07,1.75000000e-02,2.05468750e-02
-2.13065625e-07,1.14375000e-02,1.93750000e-02
-2.12265625e-07,1.70625000e-02,1.94531250e-02
-2.11465625e-07,1.11250000e-02,1.21875000e-02
-2.10665625e-07,1.62187500e-02,1.96093750e-02
-2.09865625e-07,1.32812500e-02,1.54687500e-02
-2.09065625e-07,1.43750000e-02,1.95312500e-02
-2.08265625e-07,6.90625000e-03,1.07812500e-02
-2.07465625e-07,1.25937500e-02,1.30468750e-02
-2.06665625e-07,9.62500000e-03,1.43750000e-02
-2.05865625e-07,1.19687500e-02,2.09375000e-02
-2.05065625e-07,6.78125000e-03,1.34375000e-02
-2.04265625e-07,1.36250000e-02,9.06250000e-03
-2.03465625e-07,1.35937500e-02,1.51562500e-02
-2.02665625e-07,1.12500000e-02,1.56250000e-02
-2.01865625e-07,6.50000000e-03,9.14062500e-03
-2.01065625e-07,1.03750000e-02,2.51562500e-02
-2.00265625e-07,1.46250000e-02,1.92187500e-02
-1.99465625e-07,1.16875000e-02,1.29687500e-02
-1.98665625e-07,8.75000000e-03,1.76562500e-02
-1.97865625e-07,8.40625000e-03,1.49218750e-02
-1.97065625e-07,9.62500000e-03,2.43750000e-02
-1.96265625e-07,1.50937500e-02,2.18750000e-02
-1.95465625e-07,1.13437500e-02,1.60937500e-02
-1.94665625e-07,1.14687500e-02,1.14843750e-02
-1.93865625e-07,7.59375000e-03,1.24218750e-02
-1.93065625e-07,1.60312500e-02,1.89062500e-02
-1.92265625e-07,1.25937500e-02,1.48437500e-02
-1.91465625e-07,1.19062500e-02,8.82812500e-03
-1.90665625e-07,7.50000000e-03,8.04687500e-03
-1.89865625e-07,1.23437500e-02,2.50000000e-02
-1.89065625e-07,5.40625000e-03,1.03125000e-02
-1.88265625e-07,1.39062500e-02,2.84375000e-02
-1.87465625e-07,7.71875000e-03,1.71875000e-02
-1.86665625e-07,1.67812500e-02,2.28906250e-02
-1.85865625e-07,4.75000000e-03,1.07812500e-02
-1.85065625e-07,1.44375000e-02,2.22656250e-02
-1.84265625e-07,8.68750000e-03,1.59375000e-02
-1.83465625e-07,1.18750000e-02,1.48437500e-02
-1.82665625e-07,9.43750000e-03,-2.34375000e-04
-1.81865625e-07,1.22187500e-02,3.07812500e-02
-1.81065625e-07,6.90625000e-03,1.71093750e-02
-1.80265625e-07,1.81250000e-02,2.83593750e-02
-1.79465625e-07,9.46875000e-03,1.68750000e-02
-1.78665625e-07,7.93750000e-03,1.23437500e-02
-1.77865625e-07,1.31875000e-02,8.20312500e-03
-1.77065625e-07,1.65312500e-02,1.65625000e-02
-1.76265625e-07,4.15625000e-03,1.93750000e-02
-1.75465625e-07,1.30000000e-02,1.42968750e-02
-1.74665625e-07,1.11875000e-02,1.75000000e-02
-1.73865625e-07,5.18750000e-03,1.69531250e-02
-1.73065625e-07,1.21875000e-02,1.48437500e-02
-1.72265625e-07,1.06875000e-02,1.70312500e-02
-1.71465625e-07,8.90625000e-03,2.21093750e-02
-1.70665625e-07,1.05937500e-02,1.41406250e-02
-1.69865625e-07,1.04687500e-02,1.36718750e-02
-1.69065625e-07,1.12500000e-02,2.29687500e-02
-1.68265625e-07,6.75000000e-03,1.72656250e-02
-1.67465625e-07,1.17500000e-02,1.36718750e-02
-1.66665625e-07,9.34375000e-03,2.14843750e-02
-1.65865625e-07,1.05312500e-02,1.53906250e-02
-1.65065625e-07,1.01875000e-02,1.35937500e-02
-1.64265625e-07,1.80625000e-02,1.75781250e-02
-1.63465625e-07,3.78125000e-03,1.02343750e-02
-1.62665625e-07,1.45937500e-02,1.71875000e-02
-1.61865625e-07,6.65625000e-03,2.14843750e-02
-1.61065625e-07,1.45625000e-02,1.68750000e-02
-1.60265625e-07,4.96875000e-03,2.28125000e-02
-1.59465625e-07,1.12812500e-02,1.60156250e-02
-1.58665625e-07,9.18750000e-03,1.69531250e-02
-1.57865625e-07,1.31562500e-02,1.74218750e-02
-1.57065625e-07,7.81250000e-03,1.28906250e-02
-1.56265625e-07,1.20937500e-02,1.50000000e-02
-1.55465625e-07,6.06250000e-03,2.22656250e-02
-1.54665625e-07,1.84375000e-02,2.06250000e-02
-1.53865625e-07,5.06250000e-03,1.14843750e-02
-1.53065625e-07,7.25000000e-03,1.82812500e-02
-1.52265625e-07,1.13437500e-02,1.28125000e-02
-1.51465625e-07,1.36562500e-02,2.16406250e-02
-1.50665625e-07,3.75000000e-03,1.46093750e-02
-1.49865625e-07,7.34375000e-03,1.03125000e-02
-1.49065625e-07,1.36562500e-02,1.57031250e-02
-1.48265625e-07,7.84375000e-03,1.62500000e-02
-1.47465625e-07,1.33750000e-02,1.63281250e-02
-1.46665625e-07,1.05625000e-02,1.68750000e-02
-1.45865625e-07,1.11250000e-02,1.55468750e-02
-1.45065625e-07,8.46875000e-03,1.68750000e-02
-1.44265625e-07,1.01875000e-02,1.35937500e-02
-1.43465625e-07,8.93750000e-03,1.62500000e-02
-1.42665625e-07,5.93750000e-03,1.42187500e-02
-1.41865625e-07,1.15312500e-02,1.28906250e-02
-1.41065625e-07,1.28750000e-02,1.42968750e-02
-1.40265625e-07,6.31250000e-03,1.93750000e-02
-1.39465625e-07,1.12187500e-02,8.20312500e-03
-1.38665625e-07,1.07812500e-02,1.83593750e-02
-1.37865625e-07,1.27500000e-02,1.54687500e-02
-1.37065625e-07,1.21875000e-02,1.82031250e-02
-1.36265625e-07,8.00000000e-03,5.62500000e-03
-1.35465625e-07,8.43750000e-03,1.78125000e-02
-1.34665625e-07,9.93750000e-03,1.09375000e-03
-1.33865625e-07,1.33125000e-02,2.35937500e-02
-1.33065625e-07,6.46875000e-03,1.53906250e-02
-1.32265625e-07,1.13750000e-02,1.72656250e-02
-1.31465625e-07,4.96875000e-03,6.40625000e-03
-1.30665625e-07,1.78437500e-02,1.57031250e-02
-1.29865625e-07,7.81250000e-03,2.24218750e-02
-1.29065625e-07,1.19687500e-02,1.58593750e-02
-1.28265625e-07,7.87500000e-03,1.19531250e-02
-1.27465625e-07,5.59375000e-03,1.16406250e-02
-1.26665625e-07,1.30625000e-02,1.95312500e-02
-1.25865625e-07,1.27812500e-02,2.40625000e-02
-1.25065625e-07,6.06250000e-03,1.19531250e-02
-1.24265625e-07,1.01250000e-02,2.10937500e-02
-1.23465625e-07,1.27812500e-02,1.53125000e-02
-1.22665625e-07,1.07500000e-02,1.92187500e-02
-1.21865625e-07,8.50000000e-03,2.26562500e-02
-1.21065625e-07,8.00000000e-03,6.40625000e-03
-1.20265625e-07,1.14375000e-02,2.53125000e-02
-1.19465625e-07,1.04062500e-02,1.35156250e-02
-1.18665625e-07,9.53125000e-03,1.66406250e-02
-1.17865625e-07,1.01250000e-02,9.92187500e-03
-1.17065625e-07,7.78125000e-03,1.42187500e-02
-1.16265625e-07,1.34375000e-02,1.54687500e-02
-1.15465625e-07,5.84375000e-03,1.49218750e-02
-1.14665625e-07,9.93750000e-03,2.02343750e-02
-1.13865625e-07,1.03750000e-02,1.62500000e-02
-1.13065625e-07,1.27187500e-02,2.10156250e-02
-1.12265625e-07,3.87500000e-03,2.21875000e-02
-1.11465625e-07,1.31875000e-02,1.75781250e-02
-1.10665625e-07,1.02812500e-02,1.39062500e-02
-1.09865625e-07,1.82187500e-02,2.18750000e-02
-1.09065625e-07,4.43750000e-03,2.04687500e-02
-1.08265625e-07,1.14062500e-02,2.78125000e-02
-1.07465625e-07,7.90625000e-03,1.17187500e-02
-1.06665625e-07,1.14687500e-02,1.89843750e-02
-1.05865625e-07,4.50000000e-03,1.27343750e-02
-1.05065625e-07,1.14062500e-02,2.05468750e-02
-1.04265625e-07,6.43750000e-03,1.75000000e-02
-1.03465625e-07,1.35312500e-02,1.26562500e-02
-1.02665625e-07,3.84375000e-03,2.26562500e-02
-1.01865625e-07,1.12187500e-02,2.25000000e-02
-1.01065625e-07,9.90625000e-03,1.79687500e-02
-1.00265625e-07,1.46250000e-02,1.68750000e-02
-9.94656250e-08,4.00000000e-03,2.48437500e-02
-9.86656250e-08,8.78125000e-03,1.81250000e-02
-9.78656250e-08,1.53437500e-02,1.50781250e-02
-9.70656250e-08,1.01250000e-02,2.51562500e-02
-9.62656250e-08,6.93750000e-03,2.15625000e-02
-9.54656250e-08,9.34375000e-03,1.99218750e-02
-9.46656250e-08,5.37500000e-03,2.51562500e-02
-9.38656250e-08,9.65625000e-03,1.59375000e-02
-9.30656250e-08,1.05000000e-02,2.22656250e-02
-9.22656250e-08,1.17500000e-02,2.79687500e-02
-9.14656250e-08,6.90625000e-03,1.67187500e-02
-9.06656250e-08,9.28125000e-03,1.44531250e-02
-8.98656250e-08,9.43750000e-03,1.78125000e-02
-8.90656250e-08,8.50000000e-03,2.10937500e-02
-8.82656250e-08,8.84375000e-03,1.71093750e-02
-8.74656250e-08,1.31875000e-02,2.96875000e-02
-8.66656250e-08,5.31250000e-03,1.86718750e-02
-8.58656250e-08,1.02812500e-02,1.97656250e-02
-8.50656250e-08,9.18750000e-03,1.63281250e-02
-8.42656250e-08,1.45312500e-02,1.52343750e-02
-8.34656250e-08,4.37500000e-03,1.73437500e-02
-8.26656250e-08,1.46250000e-02,2.92968750e-02
-8.18656250e-08,6.78125000e-03,2.48437500e-02
-8.10656250e-08,1.06875000e-02,2.37500000e-02
-8.02656250e-08,9.90625000e-03,1.62500000e-02
-7.94656250e-08,1.04375000e-02,2.26562500e-02
-7.86656250e-08,1.12500000e-02,2.15625000e-02
-7.78656250e-08,1.48125000e-02,2.25000000e-02
-7.70656250e-08,6.87500000e-03,2.54687500e-02
-7.62656250e-08,6.62500000e-03,1.76562500e-02
-7.54656250e-08,1.15312500e-02,2.89843750e-02
-7.46656250e-08,1.42187500e-02,2.39062500e-02
-7.38656250e-08,2.40625000e-03,2.26562500e-02
-7.30656250e-08,1.42500000e-02,1.72656250e-02
-7.22656250e-08,1.12812500e-02,1.07812500e-02
-7.14656250e-08,9.62500000e-03,1.83593750e-02
-7.06656250e-08,6.25000000e-03,1.99218750e-02
-6.98656250e-08,9.12500000e-03,1.53906250e-02
-6.90656250e-08,1.15312500e-02,2.46093750e-02
-6.82656250e-08,1.15937500e-02,1.82812500e-02
-6.74656250e-08,1.34062500e-02,2.49218750e-02
-6.66656250e-08,9.43750000e-03,1.65625000e-02
-6.58656250e-08,7.53125000e-03,1.35156250e-02
-6.50656250e-08,1.40937500e-02,1.59375000e-02
-6.42656250e-08,1.03125000e-02,2.81250000e-02
-6.34656250e-08,6.50000000e-03,3.00000000e-02
-6.26656250e-08,9.87500000e-03,1.17187500e-03
-6.18656250e-08,1.32187500e-02,2.60156250e-02
-6.10656250e-08,2.84375000e-03,1.39062500e-02
-6.02656250e-08,1.03750000e-02,-3.44218750e-01
-5.94656250e-08,1.04062500e-02,-9.44687500e-01
-5.86656250e-08,1.42812500e-02,-1.26820313e+00
-5.78656250e-08,7.81250000e-03,-1.33781250e+00
-5.70656250e-08,1.47187500e-02,-1.37960938e+00
-5.62656250e-08,1.10312500e-02,-1.39843750e+00
-5.54656250e-08,7.75000000e-03,-1.39640625e+00
-5.46656250e-08,8.93750000e-03,-1.39031250e+00
-5.38656250e-08,1.56250000e-02,-1.40351563e+00
-5.30656250e-08,5.78125000e-03,-1.40312500e+00
-5.22656250e-08,1.62187500e-02,-1.40585938e+00
-5.14656250e-08,6.03125000e-03,-1.41164062e+00
