Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.45312500,,Zero Index,349.45312500
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79562500e-07,4.93750000e-03,4.06250000e-03
-2.78762500e-07,1.41250000e-02,1.46093750e-02
-2.77962500e-07,8.84375000e-03,1.40625000e-02
-2.77162500e-07,1.53437500e-02,3.28125000e-03
-2.76362500e-07,5.87500000e-03,1.60156250e-02
-2.75562500e-07,5.68750000e-03,2.03906250e-02
-2.74762500e-07,1.16562500e-02,2.15625000e-02
-2.73962500e-07,1.18125000e-02,1.82812500e-02
-2.73162500e-07,4.25000000e-03,1.75000000e-02
-2.72362500e-07,1.24062500e-02,1.89843750e-02
-2.71562500e-07,1.11875000e-02,2.26562500e-02
-2.70762500e-07,7.78125000e-03,1.21093750e-02
-2.69962500e-07,8.59375000e-03,1.23437500e-02
-2.69162500e-07,8.34375000e-03,1.38281250e-02
-2.68362500e-07,1.19062500e-02,2.75781250e-02
-2.67562500e-07,7.46875000e-03,1.85937500e-02
-2.66762500e-07,8.37500000e-03,1.88281250e-02
-2.65962500e-07,9.87500000e-03,1.55468750e-02
-2.65162500e-07,4.59375000e-03,2.55468750e-02
-2.64362500e-07,1.45937500e-02,1.00000000e-02
-2.63562500e-07,1.08750000e-02,2.58593750e-02
-2.62762500e-07,1.18437500e-02,2.50781250e-02
-2.61962500e-07,8.12500000e-03,1.93750000e-02
-2.61162500e-07,1.23750000e-02,1.85937500e-02
-2.60362500e-07,5.50000000e-03,6.25000000e-03
-2.59562500e-07,1.61562500e-02,1.98437500e-02
-2.58762500e-07,9.40625000e-03,2.07812500e-02
-2.57962500e-07,1.38437500e-02,1.94531250e-02
-2.57162500e-07,6.75000000e-03,1.75781250e-02
-2.56362500e-07,1.17812500e-02,2.55468750e-02
-2.55562500e-07,5.46875000e-03,2.78906250e-02
-2.54762500e-07,1.00000000e-02,2.17968750e-02
-2.53962500e-07,5.12500000e-03,1.07031250e-02
-2.53162500e-07,1.38750000e-02,2.03125000e-02
-2.52362500e-07,8.65625000e-03,2.12500000e-02
-2.51562500e-07,1.59062500e-02,1.27343750e-02
-2.50762500e-07,5.59375000e-03,1.75781250e-02
-2.49962500e-07,7.12500000e-03,1.28906250e-02
-2.49162500e-07,1.26250000e-02,2.43750000e-02
-2.48362500e-07,1.40312500e-02,2.45312500e-02
-2.47562500e-07,6.09375000e-03,1.32812500e-02
-2.46762500e-07,8.87500000e-03,1.62500000e-02
-2.45962500e-07,1.24687500e-02,1.54687500e-02
-2.45162500e-07,9.25000000e-03,1.82031250e-02
-2.44362500e-07,8.84375000e-03,1.07812500e-02
-2.43562500e-07,7.43750000e-03,1.38281250e-02
-2.42762500e-07,1.07812500e-02,2.74218750e-02
-2.41962500e-07,1.64687500e-02,5.93750000e-03
-2.41162500e-07,1.25937500e-02,1.53125000e-02
-2.40362500e-07,9.28125000e-03,1.67968750e-02
-2.39562500e-07,5.78125000e-03,1.63281250e-02
-2.38762500e-07,1.31250000e-02,2.15625000e-02
-2.37962500e-07,9.46875000e-03,1.67187500e-02
-2.37162500e-07,5.90625000e-03,1.35937500e-02
-2.36362500e-07,6.65625000e-03,1.96093750e-02
-2.35562500e-07,1.52500000e-02,2.07031250e-02
-2.34762500e-07,2.37500000e-03,1.93750000e-02
