Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.17968750,,Zero Index,349.17968750
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79343750e-07,2.03125000e-03,6.56250000e-03
-2.78543750e-07,7.84375000e-03,9.68750000e-03
-2.77743750e-07,7.09375000e-03,1.46875000e-02
-2.76943750e-07,7.75000000e-03,1.99218750e-02
-2.76143750e-07,3.31250000e-03,1.69531250e-02
-2.75343750e-07,5.00000000e-03,7.81250000e-03
-2.74543750e-07,5.37500000e-03,7.26562500e-03
-2.73743750e-07,7.59375000e-03,9.45312500e-03
-2.72943750e-07,5.84375000e-03,1.25781250e-02
-2.72143750e-07,8.68750000e-03,8.04687500e-03
-2.71343750e-07,8.34375000e-03,1.67187500e-02
-2.70543750e-07,3.31250000e-03,1.71875000e-02
-2.69743750e-07,5.09375000e-03,1.83593750e-02
-2.68943750e-07,7.87500000e-03,3.75000000e-03
-2.68143750e-07,3.59375000e-03,1.48437500e-02
-2.67343750e-07,1.07812500e-02,1.17187500e-02
-2.66543750e-07,3.09375000e-03,1.65625000e-02
-2.65743750e-07,2.71875000e-03,9.60937500e-03
-2.64943750e-07,1.14375000e-02,1.56250000e-04
-2.64143750e-07,6.65625000e-03,1.75000000e-02
-2.63343750e-07,-3.12500000e-04,1.03906250e-02
-2.62543750e-07,7.37500000e-03,7.96875000e-03
-2.61743750e-07,6.50000000e-03,2.03125000e-03
-2.60943750e-07,8.37500000e-03,8.90625000e-03
-2.60143750e-07,1.93750000e-03,8.04687500e-03
-2.59343750e-07,1.00000000e-02,-3.90625000e-04
-2.58543750e-07,3.53125000e-03,1.44531250e-02
-2.57743750e-07,4.59375000e-03,2.04687500e-02
-2.56943750e-07,2.31250000e-03,6.56250000e-03
-2.56143750e-07,9.96875000e-03,1.67968750e-02
-2.55343750e-07,2.18750000e-03,1.17187500e-02
-2.54543750e-07,4.43750000e-03,1.00781250e-02
-2.53743750e-07,5.31250000e-04,1.45312500e-02
-2.52943750e-07,5.68750000e-03,9.76562500e-03
-2.52143750e-07,4.59375000e-03,6.01562500e-03
-2.51343750e-07,8.31250000e-03,1.33593750e-02
-2.50543750e-07,-1.84375000e-03,5.23437500e-03
-2.49743750e-07,5.53125000e-03,1.16406250e-02
-2.48943750e-07,9.93750000e-03,1.98437500e-02
-2.48143750e-07,4.03125000e-03,1.50781250e-02
-2.47343750e-07,5.87500000e-03,1.05468750e-02
-2.46543750e-07,2.43750000e-03,1.39843750e-02
-2.45743750e-07,8.25000000e-03,2.03906250e-02
-2.44943750e-07,3.50000000e-03,1.56250000e-02
-2.44143750e-07,5.62500000e-03,1.63281250e-02
-2.43343750e-07,2.06250000e-03,6.95312500e-03
-2.42543750e-07,1.31250000e-03,8.04687500e-03
-2.41743750e-07,6.03125000e-03,1.39062500e-02
-2.40943750e-07,5.62500000e-04,1.90625000e-02
-2.40143750e-07,6.78125000e-03,1.08593750e-02
-2.39343750e-07,6.78125000e-03,6.25000000e-04
-2.38543750e-07,1.18750000e-02,1.08593750e-02
-2.37743750e-07,-4.03125000e-03,1.46093750e-02
-2.36943750e-07,9.53125000e-03,1.05468750e-02
-2.36143750e-07,3.78125000e-03,1.13281250e-02
-2.35343750e-07,5.37500000e-03,1.91406250e-02
-2.34543750e-07,-9.68750000e-04,1.30468750e-02
-2.33743750e-07,8.87500000e-03,9.84375000e-03
-2.32943750e-07,2.56250000e-03,3.35937500e-03
-2.32143750e-07,8.59375000e-03,2.46875000e-02
-2.31343750e-07,4.40625000e-03,5.46875000e-03
-2.30543750e-07,1.00937500e-02,1.56250000e-02
-2.29743750e-07,5.37500000e-03,1.95312500e-02
-2.28943750e-07,8.90625000e-03,1.24218750e-02
-2.28143750e-07,1.03125000e-03,1.30468750e-02
-2.27343750e-07,7.75000000e-03,3.82812500e-03
-2.26543750e-07,9.59375000e-03,5.46875000e-03
-2.25743750e-07,7.50000000e-03,1.60937500e-02
-2.24943750e-07,5.37500000e-03,1.36718750e-02
-2.24143750e-07,5.00000000e-03,6.01562500e-03
-2.23343750e-07,7.87500000e-03,1.33593750e-02
-2.22543750e-07,2.56250000e-03,1.39062500e-02
-2.21743750e-07,3.28125000e-03,1.25000000e-02
-2.20943750e-07,9.37500000e-04,7.96875000e-03
-2.20143750e-07,8.96875000e-03,1.73437500e-02
-2.19343750e-07,6.90625000e-03,1.89843750e-02
-2.18543750e-07,6.12500000e-03,1.16406250e-02
-2.17743750e-07,6.90625000e-03,1.25000000e-02
-2.16943750e-07,9.37500000e-04,1.17187500e-02
-2.16143750e-07,5.68750000e-03,7.26562500e-03
-2.15343750e-07,4.71875000e-03,1.46093750e-02
-2.14543750e-07,6.81250000e-03,6.40625000e-03
-2.13743750e-07,3.96875000e-03,2.89062500e-03
-2.12943750e-07,8.87500000e-03,1.41406250e-02
-2.12143750e-07,-1.53125000e-03,1.45312500e-02
-2.11343750e-07,1.05312500e-02,1.32031250e-02
-2.10543750e-07,5.90625000e-03,6.56250000e-03
-2.09743750e-07,6.68750000e-03,1.33593750e-02
-2.08943750e-07,1.56250000e-03,9.14062500e-03
-2.08143750e-07,6.59375000e-03,9.37500000e-03
-2.07343750e-07,3.71875000e-03,1.32031250e-02
-2.06543750e-07,6.25000000e-03,9.21875000e-03
-2.05743750e-07,2.65625000e-03,1.26562500e-02
-2.04943750e-07,7.18750000e-03,7.18750000e-03
-2.04143750e-07,6.62500000e-03,1.07812500e-02
-2.03343750e-07,6.31250000e-03,1.12500000e-02
-2.02543750e-07,-6.25000000e-05,8.59375000e-03
-2.01743750e-07,3.84375000e-03,1.19531250e-02
-2.00943750e-07,8.50000000e-03,1.95312500e-03
-2.00143750e-07,9.65625000e-03,1.02343750e-02
-1.99343750e-07,1.75000000e-03,3.20312500e-03
