Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.02343750,,Zero Index,349.02343750
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79218750e-07,3.96875000e-03,8.35937500e-03
-2.78418750e-07,1.84062500e-02,2.78125000e-02
-2.77618750e-07,1.46250000e-02,1.18750000e-02
-2.76818750e-07,1.46875000e-02,1.58593750e-02
-2.76018750e-07,9.40625000e-03,1.61718750e-02
-2.75218750e-07,1.40625000e-02,1.57031250e-02
-2.74418750e-07,9.68750000e-03,9.60937500e-03
-2.73618750e-07,1.27500000e-02,1.58593750e-02
-2.72818750e-07,1.00312500e-02,1.21875000e-02
-2.72018750e-07,1.40000000e-02,1.52343750e-02
-2.71218750e-07,6.21875000e-03,1.54687500e-02
-2.70418750e-07,1.63437500e-02,5.23437500e-03
-2.69618750e-07,1.16250000e-02,1.66406250e-02
-2.68818750e-07,6.00000000e-03,1.24218750e-02
-2.68018750e-07,1.54375000e-02,1.58593750e-02
-2.67218750e-07,1.55312500e-02,1.57031250e-02
-2.66418750e-07,4.75000000e-03,1.57031250e-02
-2.65618750e-07,9.15625000e-03,1.64062500e-02
-2.64818750e-07,1.37500000e-02,1.35937500e-02
-2.64018750e-07,1.00312500e-02,1.04687500e-02
-2.63218750e-07,1.16562500e-02,1.44531250e-02
-2.62418750e-07,7.00000000e-03,6.56250000e-03
-2.61618750e-07,1.20000000e-02,2.92968750e-02
-2.60818750e-07,9.03125000e-03,2.17968750e-02
-2.60018750e-07,1.11875000e-02,9.06250000e-03
-2.59218750e-07,9.18750000e-03,1.91406250e-02
-2.58418750e-07,8.34375000e-03,2.28125000e-02
-2.57618750e-07,1.07500000e-02,1.54687500e-02
-2.56818750e-07,1.26562500e-02,1.50000000e-02
-2.56018750e-07,1.52500000e-02,1.75000000e-02
-2.55218750e-07,1.05937500e-02,1.56250000e-02
-2.54418750e-07,1.46562500e-02,1.61718750e-02
-2.53618750e-07,2.78125000e-03,1.35937500e-02
-2.52818750e-07,1.50937500e-02,1.03125000e-02
-2.52018750e-07,1.25625000e-02,1.13281250e-02
-2.51218750e-07,1.76562500e-02,2.56250000e-02
-2.50418750e-07,2.78125000e-03,8.82812500e-03
-2.49618750e-07,1.75937500e-02,1.98437500e-02
-2.48818750e-07,1.02812500e-02,1.47656250e-02
-2.48018750e-07,1.32500000e-02,1.43750000e-02
-2.47218750e-07,6.84375000e-03,1.23437500e-02
-2.46418750e-07,1.65625000e-02,1.64062500e-02
-2.45618750e-07,6.40625000e-03,1.76562500e-02
-2.44818750e-07,1.92187500e-02,1.95312500e-02
-2.44018750e-07,7.43750000e-03,1.35156250e-02
-2.43218750e-07,8.09375000e-03,2.03125000e-02
-2.42418750e-07,1.22187500e-02,1.14843750e-02
-2.41618750e-07,1.50937500e-02,2.10937500e-02
-2.40818750e-07,6.25000000e-03,1.07031250e-02
-2.40018750e-07,1.11250000e-02,1.46093750e-02
-2.39218750e-07,1.56875000e-02,1.95312500e-02
-2.38418750e-07,9.37500000e-03,1.88281250e-02
-2.37618750e-07,9.21875000e-03,1.28125000e-02
-2.36818750e-07,5.28125000e-03,9.84375000e-03
-2.36018750e-07,1.21250000e-02,1.83593750e-02
-2.35218750e-07,1.30625000e-02,1.89062500e-02
-2.34418750e-07,1.10000000e-02,1.21093750e-02
-2.33618750e-07,1.05625000e-02,7.18750000e-03
-2.32818750e-07,7.78125000e-03,2.04687500e-02
-2.32018750e-07,1.75000000e-02,1.54687500e-02
-2.31218750e-07,7.68750000e-03,1.24218750e-02
-2.30418750e-07,1.00937500e-02,1.36718750e-02
-2.29618750e-07,8.12500000e-03,1.37500000e-02
-2.28818750e-07,1.44687500e-02,2.35937500e-02
-2.28018750e-07,3.12500000e-04,6.01562500e-03
