Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.76953125,,Zero Index,349.76953125
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79815625e-07,5.75000000e-03,2.35937500e-02
-2.79015625e-07,1.29375000e-02,1.07031250e-02
-2.78215625e-07,7.37500000e-03,9.92187500e-03
-2.77415625e-07,7.06250000e-03,1.96093750e-02
-2.76615625e-07,1.23750000e-02,8.35937500e-03
-2.75815625e-07,1.05312500e-02,2.32031250e-02
-2.75015625e-07,5.59375000e-03,1.14062500e-02
-2.74215625e-07,1.00000000e-02,1.78906250e-02
-2.73415625e-07,1.35625000e-02,1.61718750e-02
-2.72615625e-07,9.50000000e-03,1.23437500e-02
-2.71815625e-07,9.68750000e-03,1.17968750e-02
-2.71015625e-07,1.04375000e-02,1.13281250e-02
-2.70215625e-07,1.22500000e-02,3.24218750e-02
-2.69415625e-07,4.75000000e-03,2.37500000e-02
-2.68615625e-07,6.90625000e-03,1.87500000e-02
-2.67815625e-07,1.21875000e-02,8.75000000e-03
-2.67015625e-07,9.18750000e-03,9.21875000e-03
-2.66215625e-07,9.18750000e-03,1.71093750e-02
-2.65415625e-07,7.18750000e-03,1.63281250e-02
-2.64615625e-07,9.18750000e-03,1.75781250e-02
-2.63815625e-07,6.03125000e-03,1.50000000e-02
-2.63015625e-07,1.42812500e-02,2.02343750e-02
-2.62215625e-07,2.96875000e-03,7.03125000e-03
-2.61415625e-07,1.33437500e-02,2.71875000e-02
-2.60615625e-07,6.56250000e-03,1.92187500e-02
-2.59815625e-07,1.18750000e-02,2.15625000e-02
-2.59015625e-07,4.71875000e-03,1.79687500e-02
-2.58215625e-07,9.84375000e-03,1.81250000e-02
-2.57415625e-07,5.09375000e-03,1.40625000e-02
-2.56615625e-07,1.17812500e-02,8.35937500e-03
-2.55815625e-07,7.37500000e-03,8.51562500e-03
-2.55015625e-07,1.05625000e-02,2.32031250e-02
-2.54215625e-07,6.18750000e-03,1.93750000e-02
-2.53415625e-07,1.47187500e-02,1.70312500e-02
-2.52615625e-07,7.37500000e-03,2.35156250e-02
-2.51815625e-07,8.81250000e-03,2.60156250e-02
-2.51015625e-07,8.00000000e-03,1.39062500e-02
-2.50215625e-07,1.35312500e-02,2.03125000e-02
-2.49415625e-07,3.56250000e-03,1.38281250e-02
-2.48615625e-07,8.53125000e-03,7.81250000e-03
-2.47815625e-07,1.68750000e-02,1.76562500e-02
-2.47015625e-07,8.40625000e-03,1.03125000e-02
-2.46215625e-07,1.06875000e-02,1.57812500e-02
-2.45415625e-07,6.62500000e-03,1.50781250e-02
-2.44615625e-07,1.22187500e-02,3.15625000e-02
-2.43815625e-07,7.18750000e-03,1.71875000e-02
-2.43015625e-07,9.15625000e-03,2.28906250e-02
-2.42215625e-07,9.06250000e-03,1.85156250e-02
-2.41415625e-07,5.09375000e-03,1.81250000e-02
-2.40615625e-07,1.16250000e-02,1.21093750e-02
-2.39815625e-07,9.62500000e-03,1.50000000e-02
-2.39015625e-07,7.31250000e-03,1.61718750e-02
-2.38215625e-07,5.68750000e-03,1.49218750e-02
-2.37415625e-07,1.06250000e-02,1.49218750e-02
-2.36615625e-07,4.21875000e-03,1.50000000e-02
-2.35815625e-07,1.25312500e-02,1.56250000e-02
-2.35015625e-07,9.90625000e-03,1.89843750e-02
-2.34215625e-07,1.25000000e-02,1.67968750e-02
-2.33415625e-07,8.59375000e-03,1.56250000e-02
-2.32615625e-07,1.27187500e-02,1.69531250e-02
-2.31815625e-07,5.25000000e-03,2.82031250e-02
-2.31015625e-07,8.34375000e-03,1.64843750e-02
-2.30215625e-07,4.75000000e-03,1.43750000e-02
-2.29415625e-07,1.32812500e-02,2.20312500e-02
-2.28615625e-07,6.34375000e-03,1.47656250e-02
-2.27815625e-07,1.32812500e-02,1.42187500e-02
-2.27015625e-07,3.93750000e-03,1.42968750e-02
-2.26215625e-07,6.34375000e-03,1.82031250e-02
-2.25415625e-07,1.03750000e-02,1.09375000e-02
-2.24615625e-07,1.44375000e-02,1.83593750e-02
-2.23815625e-07,6.71875000e-03,1.54687500e-02
-2.23015625e-07,1.04375000e-02,1.55468750e-02
-2.22215625e-07,9.65625000e-03,7.03125000e-03
-2.21415625e-07,6.50000000e-03,2.12500000e-02
-2.20615625e-07,8.12500000e-03,1.67187500e-02
-2.19815625e-07,7.50000000e-03,1.51562500e-02
-2.19015625e-07,8.25000000e-03,2.68750000e-02
-2.18215625e-07,9.65625000e-03,2.12500000e-02
-2.17415625e-07,1.00625000e-02,2.53906250e-02
-2.16615625e-07,9.71875000e-03,1.64843750e-02
-2.15815625e-07,8.59375000e-03,1.14843750e-02
-2.15015625e-07,1.56250000e-02,7.03125000e-03
-2.14215625e-07,5.65625000e-03,2.38281250e-02
-2.13415625e-07,9.28125000e-03,1.65625000e-02
-2.12615625e-07,1.05312500e-02,9.14062500e-03
-2.11815625e-07,1.12187500e-02,3.15625000e-02
-2.11015625e-07,2.53125000e-03,9.84375000e-03
-2.10215625e-07,1.17812500e-02,2.12500000e-02
-2.09415625e-07,1.16250000e-02,2.18750000e-02
-2.08615625e-07,1.71875000e-02,1.41406250e-02
-2.07815625e-07,5.09375000e-03,1.96093750e-02
-2.07015625e-07,1.38750000e-02,1.80468750e-02
-2.06215625e-07,1.04687500e-02,1.94531250e-02
-2.05415625e-07,1.35000000e-02,1.26562500e-02
-2.04615625e-07,2.71875000e-03,4.37500000e-03
-2.03815625e-07,1.29687500e-02,1.52343750e-02
-2.03015625e-07,6.28125000e-03,1.28906250e-02
-2.02215625e-07,1.05312500e-02,1.18750000e-02
-2.01415625e-07,6.84375000e-03,1.70312500e-02
-2.00615625e-07,5.71875000e-03,1.50781250e-02
-1.99815625e-07,1.08437500e-02,2.31250000e-02
-1.99015625e-07,1.14062500e-02,2.60156250e-02
-1.98215625e-07,3.90625000e-03,1.99218750e-02
-1.97415625e-07,1.23437500e-02,1.40625000e-02
