Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.04687500,,Zero Index,349.04687500
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79237500e-07,9.78125000e-03,9.60937500e-03
-2.78437500e-07,-1.25000000e-04,1.48437500e-03
-2.77637500e-07,1.06562500e-02,7.10937500e-03
-2.76837500e-07,3.12500000e-03,3.51562500e-03
-2.76037500e-07,6.12500000e-03,8.43750000e-03
-2.75237500e-07,5.31250000e-03,1.48437500e-03
-2.74437500e-07,8.59375000e-03,5.93750000e-03
-2.73637500e-07,5.28125000e-03,1.08593750e-02
-2.72837500e-07,9.93750000e-03,1.03125000e-02
-2.72037500e-07,5.59375000e-03,9.29687500e-03
-2.71237500e-07,5.68750000e-03,1.64062500e-03
-2.70437500e-07,8.43750000e-03,6.32812500e-03
-2.69637500e-07,1.39062500e-02,5.70312500e-03
-2.68837500e-07,3.06250000e-03,1.28125000e-02
-2.68037500e-07,8.00000000e-03,4.92187500e-03
-2.67237500e-07,8.56250000e-03,1.35156250e-02
-2.66437500e-07,7.93750000e-03,5.46875000e-03
-2.65637500e-07,6.75000000e-03,1.61718750e-02
-2.64837500e-07,5.78125000e-03,4.68750000e-03
-2.64037500e-07,7.75000000e-03,1.28906250e-02
-2.63237500e-07,6.15625000e-03,4.06250000e-03
-2.62437500e-07,5.40625000e-03,2.35156250e-02
-2.61637500e-07,5.68750000e-03,8.20312500e-03
-2.60837500e-07,5.59375000e-03,1.07812500e-02
-2.60037500e-07,1.10000000e-02,-1.40625000e-03
-2.59237500e-07,3.31250000e-03,9.84375000e-03
-2.58437500e-07,6.71875000e-03,3.28125000e-03
-2.57637500e-07,7.28125000e-03,7.10937500e-03
-2.56837500e-07,8.50000000e-03,9.29687500e-03
-2.56037500e-07,3.03125000e-03,-2.26562500e-03
-2.55237500e-07,8.46875000e-03,1.96875000e-02
-2.54437500e-07,6.06250000e-03,1.87500000e-03
-2.53637500e-07,1.44687500e-02,5.78125000e-03
-2.52837500e-07,2.12500000e-03,7.57812500e-03
-2.52037500e-07,1.21562500e-02,1.35156250e-02
-2.51237500e-07,3.59375000e-03,8.67187500e-03
-2.50437500e-07,7.62500000e-03,7.42187500e-03
-2.49637500e-07,3.90625000e-03,5.46875000e-03
-2.48837500e-07,1.13125000e-02,8.90625000e-03
-2.48037500e-07,4.50000000e-03,6.09375000e-03
-2.47237500e-07,1.22500000e-02,8.90625000e-03
-2.46437500e-07,6.37500000e-03,7.96875000e-03
-2.45637500e-07,6.03125000e-03,6.95312500e-03
-2.44837500e-07,6.75000000e-03,1.00781250e-02
-2.44037500e-07,8.59375000e-03,4.92187500e-03
-2.43237500e-07,5.28125000e-03,1.67968750e-02
-2.42437500e-07,7.00000000e-03,6.56250000e-03
-2.41637500e-07,1.50625000e-02,1.00781250e-02
-2.40837500e-07,7.00000000e-03,7.03125000e-04
-2.40037500e-07,7.46875000e-03,2.42187500e-03
-2.39237500e-07,6.34375000e-03,5.07812500e-03
-2.38437500e-07,4.81250000e-03,2.28906250e-02
-2.37637500e-07,4.96875000e-03,1.36718750e-02
-2.36837500e-07,7.90625000e-03,1.14062500e-02
-2.36037500e-07,5.90625000e-03,1.45312500e-02
-2.35237500e-07,0.00000000e+00,9.84375000e-03
-2.34437500e-07,9.71875000e-03,4.68750000e-03
-2.33637500e-07,5.50000000e-03,9.37500000e-03
-2.32837500e-07,6.56250000e-03,-1.95312500e-03
-2.32037500e-07,3.59375000e-03,1.17968750e-02
-2.31237500e-07,8.71875000e-03,6.56250000e-03
-2.30437500e-07,3.21875000e-03,7.73437500e-03
-2.29637500e-07,8.90625000e-03,1.59375000e-02
-2.28837500e-07,8.90625000e-03,-2.03125000e-03
-2.28037500e-07,1.35625000e-02,6.48437500e-03
-2.27237500e-07,2.93750000e-03,9.53125000e-03
-2.26437500e-07,8.81250000e-03,1.34375000e-02
-2.25637500e-07,3.06250000e-03,1.00000000e-02
-2.24837500e-07,9.12500000e-03,1.00000000e-02
-2.24037500e-07,2.53125000e-03,5.46875000e-03
-2.23237500e-07,1.05937500e-02,1.35937500e-02
-2.22437500e-07,4.53125000e-03,1.71093750e-02
-2.21637500e-07,1.14687500e-02,4.53125000e-03
-2.20837500e-07,7.53125000e-03,8.20312500e-03
-2.20037500e-07,6.21875000e-03,7.96875000e-03
-2.19237500e-07,9.34375000e-03,4.84375000e-03
-2.18437500e-07,1.14687500e-02,1.01562500e-02
-2.17637500e-07,2.25000000e-03,4.68750000e-03
-2.16837500e-07,3.96875000e-03,5.70312500e-03
-2.16037500e-07,7.46875000e-03,1.41406250e-02
-2.15237500e-07,9.06250000e-03,1.18750000e-02
-2.14437500e-07,7.28125000e-03,2.03125000e-03
-2.13637500e-07,7.96875000e-03,1.71875000e-03
-2.12837500e-07,8.62500000e-03,1.21875000e-02
-2.12037500e-07,4.34375000e-03,5.46875000e-03
-2.11237500e-07,7.06250000e-03,1.42187500e-02
-2.10437500e-07,4.71875000e-03,8.59375000e-03
-2.09637500e-07,4.87500000e-03,1.07812500e-02
-2.08837500e-07,9.93750000e-03,5.39062500e-03
-2.08037500e-07,4.78125000e-03,1.02343750e-02
-2.07237500e-07,6.21875000e-03,6.71875000e-03
-2.06437500e-07,3.12500000e-03,1.02343750e-02
-2.05637500e-07,1.02812500e-02,1.13281250e-02
-2.04837500e-07,6.87500000e-04,9.37500000e-03
-2.04037500e-07,7.71875000e-03,4.68750000e-03
-2.03237500e-07,7.18750000e-03,4.29687500e-03
-2.02437500e-07,8.40625000e-03,1.14843750e-02
-2.01637500e-07,5.96875000e-03,9.37500000e-03
-2.00837500e-07,1.10312500e-02,8.82812500e-03
-2.00037500e-07,6.37500000e-03,1.21093750e-02
-1.99237500e-07,1.06562500e-02,1.66406250e-02
-1.98437500e-07,1.56250000e-03,1.51562500e-02
-1.97637500e-07,1.29062500e-02,9.84375000e-03
-1.96837500e-07,4.21875000e-03,1.05468750e-02
-1.96037500e-07,1.29375000e-02,6.25000000e-04
-1.95237500e-07,3.50000000e-03,1.29687500e-02
-1.94437500e-07,9.65625000e-03,6.48437500e-03
-1.93637500e-07,9.59375000e-03,6.87500000e-03
-1.92837500e-07,1.08125000e-02,1.00000000e-02
