Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.76562500,,Zero Index,349.76562500
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79812500e-07,6.93750000e-03,1.12500000e-02
-2.79012500e-07,5.93750000e-03,1.00781250e-02
-2.78212500e-07,3.75000000e-03,3.67187500e-03
-2.77412500e-07,9.78125000e-03,1.28906250e-02
-2.76612500e-07,1.25000000e-04,4.14062500e-03
-2.75812500e-07,5.71875000e-03,7.65625000e-03
-2.75012500e-07,6.96875000e-03,2.89062500e-03
-2.74212500e-07,6.62500000e-03,9.06250000e-03
-2.73412500e-07,5.78125000e-03,6.95312500e-03
-2.72612500e-07,9.40625000e-03,2.14843750e-02
-2.71812500e-07,-1.75000000e-03,5.78125000e-03
-2.71012500e-07,6.09375000e-03,6.40625000e-03
-2.70212500e-07,6.81250000e-03,5.54687500e-03
-2.69412500e-07,4.50000000e-03,1.76562500e-02
-2.68612500e-07,9.37500000e-05,1.64062500e-02
-2.67812500e-07,4.84375000e-03,2.65625000e-03
-2.67012500e-07,4.34375000e-03,8.28125000e-03
-2.66212500e-07,5.75000000e-03,1.40625000e-02
-2.65412500e-07,3.78125000e-03,1.25781250e-02
-2.64612500e-07,5.50000000e-03,5.39062500e-03
-2.63812500e-07,6.62500000e-03,1.21875000e-02
-2.63012500e-07,9.96875000e-03,1.59375000e-02
-2.62212500e-07,-2.34375000e-03,6.64062500e-03
-2.61412500e-07,5.93750000e-03,1.67187500e-02
-2.60612500e-07,5.68750000e-03,-8.59375000e-04
-2.59812500e-07,5.59375000e-03,8.43750000e-03
-2.59012500e-07,5.21875000e-03,6.56250000e-03
-2.58212500e-07,4.18750000e-03,2.34375000e-03
-2.57412500e-07,6.18750000e-03,6.32812500e-03
-2.56612500e-07,5.43750000e-03,1.62500000e-02
-2.55812500e-07,6.03125000e-03,7.81250000e-03
-2.55012500e-07,1.40625000e-03,-6.79687500e-03
-2.54212500e-07,6.31250000e-03,2.50781250e-02
-2.53412500e-07,1.28125000e-03,6.32812500e-03
-2.52612500e-07,7.34375000e-03,1.63281250e-02
-2.51812500e-07,2.87500000e-03,1.17187500e-02
-2.51012500e-07,3.18750000e-03,1.67187500e-02
-2.50212500e-07,7.06250000e-03,1.37500000e-02
-2.49412500e-07,2.28125000e-03,1.52343750e-02
-2.48612500e-07,2.62500000e-03,9.60937500e-03
-2.47812500e-07,3.18750000e-03,2.10937500e-03
-2.47012500e-07,1.10625000e-02,1.07031250e-02
-2.46212500e-07,-1.90625000e-03,1.40625000e-03
-2.45412500e-07,7.96875000e-03,1.08593750e-02
-2.44612500e-07,8.75000000e-03,7.42187500e-03
-2.43812500e-07,7.06250000e-03,1.27343750e-02
-2.43012500e-07,2.75000000e-03,6.71875000e-03
-2.42212500e-07,8.59375000e-03,8.12500000e-03
-2.41412500e-07,3.56250000e-03,5.54687500e-03
-2.40612500e-07,2.71875000e-03,1.67187500e-02
-2.39812500e-07,2.06250000e-03,2.50000000e-03
-2.39012500e-07,3.81250000e-03,1.09375000e-02
-2.38212500e-07,3.25000000e-03,5.23437500e-03
-2.37412500e-07,7.96875000e-03,4.29687500e-03
-2.36612500e-07,-1.62500000e-03,1.02343750e-02
-2.35812500e-07,5.00000000e-03,1.14062500e-02
-2.35012500e-07,5.75000000e-03,8.67187500e-03
-2.34212500e-07,9.62500000e-03,1.07031250e-02
-2.33412500e-07,6.25000000e-05,4.68750000e-03
-2.32612500e-07,5.25000000e-03,9.68750000e-03
-2.31812500e-07,6.31250000e-03,1.79687500e-02
-2.31012500e-07,3.53125000e-03,1.31250000e-02
-2.30212500e-07,3.90625000e-03,1.12500000e-02
-2.29412500e-07,6.56250000e-03,9.92187500e-03
-2.28612500e-07,6.93750000e-03,4.76562500e-03
-2.27812500e-07,4.81250000e-03,1.41406250e-02
-2.27012500e-07,6.53125000e-03,1.24218750e-02
-2.26212500e-07,4.40625000e-03,5.93750000e-03
-2.25412500e-07,5.62500000e-03,5.46875000e-03
-2.24612500e-07,7.03125000e-03,9.45312500e-03
-2.23812500e-07,4.15625000e-03,9.37500000e-03
-2.23012500e-07,6.06250000e-03,9.29687500e-03
-2.22212500e-07,5.06250000e-03,2.03125000e-03
-2.21412500e-07,9.75000000e-03,5.54687500e-03
-2.20612500e-07,4.59375000e-03,5.46875000e-03
-2.19812500e-07,8.75000000e-03,2.81250000e-03
-2.19012500e-07,5.15625000e-03,-9.37500000e-04
-2.18212500e-07,1.05312500e-02,1.10156250e-02
-2.17412500e-07,1.50000000e-03,4.14062500e-03
-2.16612500e-07,9.78125000e-03,1.23437500e-02
-2.15812500e-07,4.28125000e-03,6.71875000e-03
-2.15012500e-07,6.53125000e-03,1.49218750e-02
-2.14212500e-07,5.59375000e-03,7.89062500e-03
-2.13412500e-07,7.96875000e-03,9.53125000e-03
-2.12612500e-07,5.59375000e-03,1.32812500e-02
-2.11812500e-07,6.68750000e-03,4.68750000e-03
-2.11012500e-07,-3.78125000e-03,1.08593750e-02
-2.10212500e-07,5.34375000e-03,3.98437500e-03
-2.09412500e-07,5.84375000e-03,8.28125000e-03
-2.08612500e-07,6.09375000e-03,1.39843750e-02
-2.07812500e-07,-2.68750000e-03,2.03125000e-03
-2.07012500e-07,7.62500000e-03,9.68750000e-03
-2.06212500e-07,1.05000000e-02,1.07031250e-02
-2.05412500e-07,6.34375000e-03,8.67187500e-03
-2.04612500e-07,6.12500000e-03,2.18750000e-03
-2.03812500e-07,5.28125000e-03,1.42968750e-02
-2.03012500e-07,5.62500000e-03,1.13281250e-02
-2.02212500e-07,3.12500000e-04,1.73437500e-02
-2.01412500e-07,1.28125000e-03,1.03906250e-02
-2.00612500e-07,6.96875000e-03,1.20312500e-02
-1.99812500e-07,3.96875000e-03,1.04687500e-02
-1.99012500e-07,1.04062500e-02,2.03125000e-03
-1.98212500e-07,2.84375000e-03,9.53125000e-03
-1.97412500e-07,9.06250000e-03,8.59375000e-03
-1.96612500e-07,8.65625000e-03,8.75000000e-03
-1.95812500e-07,3.65625000e-03,5.31250000e-03
-1.95012500e-07,-7.81250000e-04,3.12500000e-04
-1.94212500e-07,7.96875000e-03,1.49218750e-02
-1.93412500e-07,8.71875000e-03,2.65625000e-03
-1.92612500e-07,1.19375000e-02,1.69531250e-02
-1.91812500e-07,-6.87500000e-04,7.10937500e-03
-1.91012500e-07,1.05000000e-02,1.08593750e-02
-1.90212500e-07,7.00000000e-03,7.34375000e-03
-1.89412500e-07,1.03750000e-02,1.53906250e-02
-1.88612500e-07,7.18750000e-04,3.75000000e-03
-1.87812500e-07,7.28125000e-03,-3.12500000e-04
-1.87012500e-07,5.12500000e-03,1.10156250e-02
-1.86212500e-07,7.37500000e-03,1.93750000e-02
-1.85412500e-07,4.28125000e-03,1.04687500e-02
-1.84612500e-07,3.65625000e-03,1.07031250e-02
-1.83812500e-07,6.50000000e-03,7.89062500e-03
-1.83012500e-07,7.15625000e-03,1.00781250e-02
-1.82212500e-07,1.78125000e-03,2.65625000e-03
-1.81412500e-07,6.78125000e-03,8.90625000e-03
-1.80612500e-07,8.43750000e-03,4.60937500e-03
-1.79812500e-07,7.50000000e-03,6.25000000e-03
-1.79012500e-07,6.78125000e-03,-1.87500000e-03
-1.78212500e-07,5.68750000e-03,-1.95312500e-03
-1.77412500e-07,9.81250000e-03,1.57031250e-02
-1.76612500e-07,1.84375000e-03,1.07031250e-02
-1.75812500e-07,6.46875000e-03,1.80468750e-02
-1.75012500e-07,2.31250000e-03,3.12500000e-03
-1.74212500e-07,5.71875000e-03,3.75000000e-03
-1.73412500e-07,1.16875000e-02,1.87500000e-02
-1.72612500e-07,3.46875000e-03,3.12500000e-03
-1.71812500e-07,7.03125000e-03,1.03125000e-02
-1.71012500e-07,1.15625000e-03,1.05468750e-02
