Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.90625000,,Zero Index,349.90625000
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79925000e-07,6.00000000e-03,-4.76562500e-03
-2.79125000e-07,7.28125000e-03,7.26562500e-03
-2.78325000e-07,6.75000000e-03,9.37500000e-03
-2.77525000e-07,2.21875000e-03,1.35156250e-02
-2.76725000e-07,5.96875000e-03,8.67187500e-03
-2.75925000e-07,6.00000000e-03,9.45312500e-03
-2.75125000e-07,5.50000000e-03,1.06250000e-02
-2.74325000e-07,3.31250000e-03,-5.46875000e-04
-2.73525000e-07,2.93750000e-03,5.15625000e-03
-2.72725000e-07,5.62500000e-03,1.55468750e-02
-2.71925000e-07,1.93750000e-03,1.53125000e-02
-2.71125000e-07,3.90625000e-03,1.53125000e-02
-2.70325000e-07,4.68750000e-04,1.11718750e-02
-2.69525000e-07,7.50000000e-04,7.34375000e-03
-2.68725000e-07,6.84375000e-03,7.42187500e-03
-2.67925000e-07,2.46875000e-03,9.37500000e-03
-2.67125000e-07,4.43750000e-03,4.60937500e-03
-2.66325000e-07,2.62500000e-03,3.12500000e-04
-2.65525000e-07,8.40625000e-03,6.40625000e-03
-2.64725000e-07,4.68750000e-04,9.60937500e-03
-2.63925000e-07,7.65625000e-03,1.60937500e-02
-2.63125000e-07,5.34375000e-03,9.21875000e-03
-2.62325000e-07,2.34375000e-03,1.27343750e-02
-2.61525000e-07,5.87500000e-03,3.90625000e-03
-2.60725000e-07,8.25000000e-03,1.01562500e-03
-2.59925000e-07,3.68750000e-03,8.90625000e-03
-2.59125000e-07,6.25000000e-03,1.48437500e-03
-2.58325000e-07,2.34375000e-03,8.43750000e-03
-2.57525000e-07,5.59375000e-03,4.84375000e-03
-2.56725000e-07,2.31250000e-03,1.50781250e-02
-2.55925000e-07,4.56250000e-03,1.71093750e-02
-2.55125000e-07,1.78125000e-03,-6.25000000e-04
-2.54325000e-07,3.43750000e-03,1.63281250e-02
-2.53525000e-07,9.40625000e-03,5.15625000e-03
-2.52725000e-07,4.93750000e-03,9.60937500e-03
-2.51925000e-07,1.28125000e-03,7.96875000e-03
-2.51125000e-07,9.37500000e-05,1.34375000e-02
-2.50325000e-07,8.84375000e-03,1.95312500e-03
-2.49525000e-07,2.43750000e-03,1.43750000e-02
-2.48725000e-07,3.87500000e-03,1.03906250e-02
-2.47925000e-07,6.12500000e-03,2.26562500e-03
-2.47125000e-07,6.12500000e-03,8.82812500e-03
-2.46325000e-07,7.96875000e-03,1.01562500e-02
-2.45525000e-07,6.71875000e-03,1.65625000e-02
-2.44725000e-07,5.40625000e-03,0.00000000e+00
-2.43925000e-07,2.87500000e-03,1.22656250e-02
-2.43125000e-07,6.15625000e-03,3.90625000e-03
-2.42325000e-07,4.71875000e-03,8.90625000e-03
-2.41525000e-07,6.90625000e-03,7.34375000e-03
-2.40725000e-07,5.81250000e-03,2.81250000e-03
-2.39925000e-07,9.71875000e-03,6.25000000e-03
-2.39125000e-07,1.87500000e-03,8.59375000e-04
-2.38325000e-07,1.09062500e-02,6.40625000e-03
-2.37525000e-07,5.53125000e-03,7.50000000e-03
-2.36725000e-07,2.37500000e-03,6.25000000e-03
-2.35925000e-07,2.37500000e-03,7.57812500e-03
-2.35125000e-07,8.62500000e-03,3.59375000e-03
-2.34325000e-07,3.09375000e-03,1.55468750e-02
-2.33525000e-07,4.68750000e-03,5.85937500e-03
-2.32725000e-07,3.78125000e-03,2.34375000e-04
-2.31925000e-07,4.87500000e-03,3.90625000e-04
-2.31125000e-07,3.87500000e-03,5.07812500e-03
-2.30325000e-07,6.71875000e-03,1.02343750e-02
-2.29525000e-07,3.28125000e-03,8.04687500e-03
-2.28725000e-07,7.90625000e-03,-4.68750000e-04
-2.27925000e-07,5.81250000e-03,3.20312500e-03
-2.27125000e-07,7.46875000e-03,1.29687500e-02
-2.26325000e-07,1.78125000e-03,6.71875000e-03
-2.25525000e-07,8.37500000e-03,6.95312500e-03
-2.24725000e-07,7.40625000e-03,4.92187500e-03
-2.23925000e-07,5.62500000e-04,1.35937500e-02
-2.23125000e-07,5.62500000e-03,8.67187500e-03
-2.22325000e-07,5.28125000e-03,1.02343750e-02
-2.21525000e-07,5.50000000e-03,9.92187500e-03
-2.20725000e-07,4.71875000e-03,6.79687500e-03
-2.19925000e-07,5.81250000e-03,6.09375000e-03
-2.19125000e-07,4.59375000e-03,3.12500000e-04
-2.18325000e-07,1.37500000e-03,1.09375000e-02
-2.17525000e-07,7.56250000e-03,2.10937500e-03
-2.16725000e-07,3.21875000e-03,1.69531250e-02
-2.15925000e-07,5.71875000e-03,-1.48437500e-03
-2.15125000e-07,4.90625000e-03,3.98437500e-03
-2.14325000e-07,4.12500000e-03,1.21093750e-02
-2.13525000e-07,0.00000000e+00,3.43750000e-03
-2.12725000e-07,7.15625000e-03,4.29687500e-03
-2.11925000e-07,5.75000000e-03,4.29687500e-03
-2.11125000e-07,8.43750000e-03,1.55468750e-02
-2.10325000e-07,1.06250000e-03,4.60937500e-03
-2.09525000e-07,8.18750000e-03,4.29687500e-03
