Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.58984375,,Zero Index,349.58984375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79671875e-07,2.84375000e-03,2.07031250e-02
-2.78871875e-07,4.96875000e-03,1.93750000e-02
-2.78071875e-07,1.03437500e-02,1.94531250e-02
-2.77271875e-07,1.45937500e-02,2.07031250e-02
-2.76471875e-07,4.15625000e-03,1.33593750e-02
-2.75671875e-07,8.93750000e-03,1.42968750e-02
-2.74871875e-07,1.07812500e-02,1.09375000e-02
-2.74071875e-07,9.53125000e-03,2.23437500e-02
-2.73271875e-07,5.75000000e-03,6.79687500e-03
-2.72471875e-07,8.62500000e-03,1.94531250e-02
-2.71671875e-07,7.53125000e-03,3.20312500e-02
-2.70871875e-07,1.34687500e-02,2.52343750e-02
-2.70071875e-07,1.12500000e-02,2.64843750e-02
-2.69271875e-07,9.50000000e-03,9.21875000e-03
-2.68471875e-07,-2.81250000e-04,2.03125000e-02
-2.67671875e-07,1.20937500e-02,1.40625000e-02
-2.66871875e-07,3.90625000e-03,2.09375000e-02
-2.66071875e-07,7.81250000e-03,1.73437500e-02
-2.65271875e-07,6.68750000e-03,1.89062500e-02
-2.64471875e-07,1.29375000e-02,1.82031250e-02
-2.63671875e-07,6.50000000e-03,2.42968750e-02
-2.62871875e-07,1.26250000e-02,3.25000000e-02
-2.62071875e-07,5.90625000e-03,2.10156250e-02
-2.61271875e-07,1.25625000e-02,1.99218750e-02
-2.60471875e-07,-3.12500000e-05,1.46875000e-02
-2.59671875e-07,1.39062500e-02,1.81250000e-02
-2.58871875e-07,5.81250000e-03,1.54687500e-02
-2.58071875e-07,1.07500000e-02,2.34375000e-02
-2.57271875e-07,2.75000000e-03,1.60156250e-02
-2.56471875e-07,9.34375000e-03,2.94531250e-02
-2.55671875e-07,6.37500000e-03,1.57031250e-02
-2.54871875e-07,1.20937500e-02,1.76562500e-02
-2.54071875e-07,4.28125000e-03,1.92968750e-02
-2.53271875e-07,9.68750000e-03,1.87500000e-02
-2.52471875e-07,1.08437500e-02,1.33593750e-02
-2.51671875e-07,1.12812500e-02,1.49218750e-02
-2.50871875e-07,1.87500000e-03,1.08593750e-02
-2.50071875e-07,9.56250000e-03,1.85156250e-02
-2.49271875e-07,1.05937500e-02,1.80468750e-02
-2.48471875e-07,4.84375000e-03,1.96093750e-02
-2.47671875e-07,9.75000000e-03,1.67187500e-02
-2.46871875e-07,7.34375000e-03,1.77343750e-02
-2.46071875e-07,1.14687500e-02,2.33593750e-02
-2.45271875e-07,1.13750000e-02,2.20312500e-02
-2.44471875e-07,8.28125000e-03,1.52343750e-02
-2.43671875e-07,8.87500000e-03,1.30468750e-02
-2.42871875e-07,7.87500000e-03,2.28125000e-02
-2.42071875e-07,1.21250000e-02,1.87500000e-02
-2.41271875e-07,8.18750000e-03,2.13281250e-02
-2.40471875e-07,9.53125000e-03,1.00781250e-02
-2.39671875e-07,1.37812500e-02,2.35937500e-02
-2.38871875e-07,1.26250000e-02,1.52343750e-02
-2.38071875e-07,1.87500000e-03,1.42968750e-02
-2.37271875e-07,1.01250000e-02,1.89062500e-02
-2.36471875e-07,4.75000000e-03,1.95312500e-02
-2.35671875e-07,1.01875000e-02,3.14843750e-02
-2.34871875e-07,4.93750000e-03,2.23437500e-02
-2.34071875e-07,7.81250000e-03,2.14062500e-02
-2.33271875e-07,7.31250000e-03,2.97656250e-02
-2.32471875e-07,1.09062500e-02,1.70312500e-02
-2.31671875e-07,7.40625000e-03,1.60937500e-02
-2.30871875e-07,9.03125000e-03,1.94531250e-02
-2.30071875e-07,7.53125000e-03,2.45312500e-02
-2.29271875e-07,1.06250000e-02,1.52343750e-02
-2.28471875e-07,8.46875000e-03,1.81250000e-02
-2.27671875e-07,8.96875000e-03,1.60937500e-02
-2.26871875e-07,9.15625000e-03,1.81250000e-02
-2.26071875e-07,1.15000000e-02,2.13281250e-02
-2.25271875e-07,4.40625000e-03,9.29687500e-03
-2.24471875e-07,9.03125000e-03,1.51562500e-02
-2.23671875e-07,1.35937500e-02,1.53906250e-02
-2.22871875e-07,8.65625000e-03,1.43750000e-02
-2.22071875e-07,7.06250000e-03,2.14062500e-02
-2.21271875e-07,9.18750000e-03,5.62500000e-03
-2.20471875e-07,1.16562500e-02,2.45312500e-02
-2.19671875e-07,9.65625000e-03,2.20312500e-02
-2.18871875e-07,7.43750000e-03,2.99218750e-02
-2.18071875e-07,1.02812500e-02,9.84375000e-03
-2.17271875e-07,4.75000000e-03,2.03125000e-02
-2.16471875e-07,1.32187500e-02,1.06250000e-02
-2.15671875e-07,6.28125000e-03,1.89843750e-02
-2.14871875e-07,8.09375000e-03,4.06250000e-03
-2.14071875e-07,6.43750000e-03,1.26562500e-02
-2.13271875e-07,1.60312500e-02,1.68750000e-02
-2.12471875e-07,2.37500000e-03,1.30468750e-02
-2.11671875e-07,9.87500000e-03,1.23437500e-02
-2.10871875e-07,9.00000000e-03,1.85156250e-02
-2.10071875e-07,1.21875000e-02,2.74218750e-02
-2.09271875e-07,7.84375000e-03,1.13281250e-02
-2.08471875e-07,9.78125000e-03,1.50781250e-02
-2.07671875e-07,7.43750000e-03,2.01562500e-02
-2.06871875e-07,1.00625000e-02,2.00781250e-02
-2.06071875e-07,7.75000000e-03,1.47656250e-02
-2.05271875e-07,1.10625000e-02,1.02343750e-02
-2.04471875e-07,6.37500000e-03,1.83593750e-02
-2.03671875e-07,1.22500000e-02,1.41406250e-02
-2.02871875e-07,4.46875000e-03,1.57031250e-02
-2.02071875e-07,5.28125000e-03,1.95312500e-02
-2.01271875e-07,1.07187500e-02,1.54687500e-02
-2.00471875e-07,1.68750000e-02,2.09375000e-02
-1.99671875e-07,5.34375000e-03,1.60156250e-02
-1.98871875e-07,5.31250000e-03,1.10156250e-02
-1.98071875e-07,1.09375000e-02,1.96875000e-02
-1.97271875e-07,7.03125000e-03,2.21093750e-02
-1.96471875e-07,1.08437500e-02,1.33593750e-02
-1.95671875e-07,8.75000000e-03,1.25000000e-02
-1.94871875e-07,1.14062500e-02,2.81250000e-02
-1.94071875e-07,1.02500000e-02,1.26562500e-02
-1.93271875e-07,1.00312500e-02,2.08593750e-02
-1.92471875e-07,9.87500000e-03,2.10937500e-03
-1.91671875e-07,5.53125000e-03,2.39843750e-02
-1.90871875e-07,1.15000000e-02,9.29687500e-03
-1.90071875e-07,6.12500000e-03,1.85937500e-02
-1.89271875e-07,7.50000000e-03,7.50000000e-03
-1.88471875e-07,4.31250000e-03,2.73437500e-02
-1.87671875e-07,1.35000000e-02,1.71093750e-02
-1.86871875e-07,5.00000000e-03,2.11718750e-02
-1.86071875e-07,1.15625000e-02,2.11718750e-02
-1.85271875e-07,1.04375000e-02,1.37500000e-02
-1.84471875e-07,1.48437500e-02,3.20312500e-02
-1.83671875e-07,2.90625000e-03,1.64843750e-02
-1.82871875e-07,7.50000000e-03,2.14062500e-02
-1.82071875e-07,3.25000000e-03,1.72656250e-02
-1.81271875e-07,1.17187500e-02,1.40625000e-02
-1.80471875e-07,8.68750000e-03,1.17187500e-02
-1.79671875e-07,1.19687500e-02,2.28906250e-02
-1.78871875e-07,6.81250000e-03,1.73437500e-02
-1.78071875e-07,1.42187500e-02,1.67968750e-02
-1.77271875e-07,5.03125000e-03,9.45312500e-03
-1.76471875e-07,5.15625000e-03,8.43750000e-03
-1.75671875e-07,1.14375000e-02,7.26562500e-03
-1.74871875e-07,8.68750000e-03,1.99218750e-02
-1.74071875e-07,9.21875000e-03,2.01562500e-02
-1.73271875e-07,4.96875000e-03,2.16406250e-02
-1.72471875e-07,1.06250000e-02,2.20312500e-02
-1.71671875e-07,7.43750000e-03,1.67968750e-02
-1.70871875e-07,8.50000000e-03,2.14843750e-02
-1.70071875e-07,9.71875000e-03,1.21093750e-02
-1.69271875e-07,1.15625000e-02,2.49218750e-02
-1.68471875e-07,8.93750000e-03,1.51562500e-02
-1.67671875e-07,8.43750000e-03,1.17187500e-02
-1.66871875e-07,7.84375000e-03,2.28906250e-02
-1.66071875e-07,3.96875000e-03,1.73437500e-02
-1.65271875e-07,9.59375000e-03,1.88281250e-02
-1.64471875e-07,9.68750000e-03,1.73437500e-02
-1.63671875e-07,5.46875000e-03,1.21093750e-02
-1.62871875e-07,6.46875000e-03,1.23437500e-02
-1.62071875e-07,1.62500000e-02,1.62500000e-02
-1.61271875e-07,4.96875000e-03,1.29687500e-02
-1.60471875e-07,1.29062500e-02,1.50781250e-02
-1.59671875e-07,1.10312500e-02,1.96875000e-02
-1.58871875e-07,9.50000000e-03,2.35156250e-02
-1.58071875e-07,4.09375000e-03,2.07031250e-02
-1.57271875e-07,1.14375000e-02,1.75000000e-02
-1.56471875e-07,7.71875000e-03,2.54687500e-02
-1.55671875e-07,1.13437500e-02,2.32031250e-02
-1.54871875e-07,6.37500000e-03,2.19531250e-02
-1.54071875e-07,1.36562500e-02,1.53125000e-02
-1.53271875e-07,9.06250000e-03,2.01562500e-02
-1.52471875e-07,9.46875000e-03,2.46093750e-02
-1.51671875e-07,4.34375000e-03,1.52343750e-02
-1.50871875e-07,6.31250000e-03,1.61718750e-02
-1.50071875e-07,1.14375000e-02,1.94531250e-02
-1.49271875e-07,1.44062500e-02,1.81250000e-02
-1.48471875e-07,6.90625000e-03,2.67187500e-02
