Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.80078125,,Zero Index,349.80078125
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79840625e-07,1.43750000e-03,1.57812500e-02
-2.79040625e-07,8.62500000e-03,1.44531250e-02
-2.78240625e-07,1.05625000e-02,1.78125000e-02
-2.77440625e-07,8.53125000e-03,1.82812500e-02
-2.76640625e-07,3.87500000e-03,1.09375000e-02
-2.75840625e-07,5.25000000e-03,6.56250000e-03
-2.75040625e-07,1.28437500e-02,1.59375000e-02
-2.74240625e-07,3.75000000e-03,1.24218750e-02
-2.73440625e-07,7.59375000e-03,1.45312500e-02
-2.72640625e-07,6.31250000e-03,1.17187500e-02
-2.71840625e-07,1.05625000e-02,1.59375000e-02
-2.71040625e-07,1.04062500e-02,1.43750000e-02
-2.70240625e-07,9.50000000e-03,8.59375000e-03
-2.69440625e-07,8.25000000e-03,2.19531250e-02
-2.68640625e-07,7.40625000e-03,2.08593750e-02
-2.67840625e-07,6.12500000e-03,1.42187500e-02
-2.67040625e-07,6.84375000e-03,1.64062500e-02
-2.66240625e-07,9.25000000e-03,1.42187500e-02
-2.65440625e-07,3.25000000e-03,1.18750000e-02
-2.64640625e-07,1.00625000e-02,1.83593750e-02
-2.63840625e-07,2.25000000e-03,1.69531250e-02
-2.63040625e-07,1.07187500e-02,1.49218750e-02
-2.62240625e-07,1.01250000e-02,9.76562500e-03
-2.61440625e-07,7.53125000e-03,1.84375000e-02
-2.60640625e-07,7.53125000e-03,9.06250000e-03
-2.59840625e-07,1.17187500e-02,2.32812500e-02
-2.59040625e-07,2.06250000e-03,1.94531250e-02
-2.58240625e-07,6.31250000e-03,2.15625000e-02
-2.57440625e-07,4.93750000e-03,1.14843750e-02
-2.56640625e-07,8.43750000e-03,2.50781250e-02
-2.55840625e-07,8.90625000e-03,1.25781250e-02
-2.55040625e-07,8.65625000e-03,1.58593750e-02
-2.54240625e-07,5.12500000e-03,1.87500000e-02
-2.53440625e-07,4.81250000e-03,1.56250000e-02
-2.52640625e-07,7.87500000e-03,1.49218750e-02
-2.51840625e-07,1.10312500e-02,1.70312500e-02
-2.51040625e-07,4.78125000e-03,1.81250000e-02
-2.50240625e-07,6.28125000e-03,1.30468750e-02
-2.49440625e-07,1.11875000e-02,1.96093750e-02
-2.48640625e-07,9.00000000e-03,2.08593750e-02
-2.47840625e-07,7.15625000e-03,1.79687500e-02
-2.47040625e-07,8.87500000e-03,3.67187500e-03
-2.46240625e-07,7.37500000e-03,2.25000000e-02
-2.45440625e-07,7.87500000e-03,1.46875000e-02
-2.44640625e-07,1.01875000e-02,1.44531250e-02
-2.43840625e-07,1.05000000e-02,1.75781250e-02
-2.43040625e-07,4.96875000e-03,1.88281250e-02
-2.42240625e-07,7.81250000e-03,8.20312500e-03
-2.41440625e-07,4.43750000e-03,9.92187500e-03
-2.40640625e-07,5.21875000e-03,1.30468750e-02
-2.39840625e-07,6.40625000e-03,1.44531250e-02
-2.39040625e-07,1.23125000e-02,1.70312500e-02
-2.38240625e-07,5.78125000e-03,9.68750000e-03
-2.37440625e-07,1.27187500e-02,1.79687500e-02
-2.36640625e-07,7.12500000e-03,2.21875000e-02
-2.35840625e-07,7.21875000e-03,1.81250000e-02
-2.35040625e-07,2.65625000e-03,1.61718750e-02
-2.34240625e-07,1.06875000e-02,1.10156250e-02
-2.33440625e-07,4.25000000e-03,2.50781250e-02
-2.32640625e-07,7.56250000e-03,2.32031250e-02
-2.31840625e-07,6.06250000e-03,1.07812500e-02
-2.31040625e-07,1.00937500e-02,1.50781250e-02
-2.30240625e-07,5.40625000e-03,1.48437500e-02
-2.29440625e-07,9.62500000e-03,1.57031250e-02
-2.28640625e-07,5.06250000e-03,1.82031250e-02
-2.27840625e-07,6.21875000e-03,1.67968750e-02
-2.27040625e-07,8.56250000e-03,1.48437500e-02
-2.26240625e-07,1.01562500e-02,5.70312500e-03
-2.25440625e-07,3.28125000e-03,1.92187500e-02
-2.24640625e-07,9.53125000e-03,1.21093750e-02
-2.23840625e-07,9.62500000e-03,9.14062500e-03
-2.23040625e-07,8.93750000e-03,1.25000000e-02
-2.22240625e-07,7.31250000e-03,1.37500000e-02
-2.21440625e-07,8.46875000e-03,1.31250000e-02
-2.20640625e-07,1.06562500e-02,2.10156250e-02
-2.19840625e-07,1.02812500e-02,1.14843750e-02
-2.19040625e-07,7.12500000e-03,1.52343750e-02
-2.18240625e-07,1.15312500e-02,1.82812500e-02
-2.17440625e-07,7.53125000e-03,2.75000000e-02
-2.16640625e-07,1.19062500e-02,5.85937500e-03
-2.15840625e-07,8.09375000e-03,6.79687500e-03
-2.15040625e-07,4.59375000e-03,1.89843750e-02
-2.14240625e-07,8.09375000e-03,1.36718750e-02
-2.13440625e-07,6.18750000e-03,2.02343750e-02
-2.12640625e-07,3.43750000e-03,5.54687500e-03
-2.11840625e-07,9.96875000e-03,1.79687500e-02
-2.11040625e-07,7.78125000e-03,1.62500000e-02
-2.10240625e-07,1.01875000e-02,9.68750000e-03
-2.09440625e-07,-1.59375000e-03,1.65625000e-02
-2.08640625e-07,1.19375000e-02,1.75000000e-02
-2.07840625e-07,3.93750000e-03,1.23437500e-02
-2.07040625e-07,7.25000000e-03,1.70312500e-02
-2.06240625e-07,3.56250000e-03,7.65625000e-03
-2.05440625e-07,1.66562500e-02,1.99218750e-02
-2.04640625e-07,5.28125000e-03,1.54687500e-02
-2.03840625e-07,1.11250000e-02,1.50000000e-02
-2.03040625e-07,4.43750000e-03,1.29687500e-02
-2.02240625e-07,3.43750000e-03,1.30468750e-02
-2.01440625e-07,1.02812500e-02,7.10937500e-03
-2.00640625e-07,1.35937500e-02,1.53125000e-02
-1.99840625e-07,4.68750000e-03,9.60937500e-03
-1.99040625e-07,1.05312500e-02,1.00000000e-02
-1.98240625e-07,6.15625000e-03,1.37500000e-02
-1.97440625e-07,4.09375000e-03,6.64062500e-03
-1.96640625e-07,6.93750000e-03,1.79687500e-02
-1.95840625e-07,8.75000000e-03,9.76562500e-03
-1.95040625e-07,7.28125000e-03,2.45312500e-02
-1.94240625e-07,5.18750000e-03,1.08593750e-02
-1.93440625e-07,5.59375000e-03,2.12500000e-02
-1.92640625e-07,4.62500000e-03,2.07031250e-02
-1.91840625e-07,5.06250000e-03,1.88281250e-02
-1.91040625e-07,1.02500000e-02,1.01562500e-02
-1.90240625e-07,3.62500000e-03,1.44531250e-02
-1.89440625e-07,7.71875000e-03,1.21875000e-02
-1.88640625e-07,3.15625000e-03,1.25000000e-02
-1.87840625e-07,9.12500000e-03,1.10156250e-02
-1.87040625e-07,2.46875000e-03,1.32812500e-02
-1.86240625e-07,6.90625000e-03,1.76562500e-02
-1.85440625e-07,7.71875000e-03,1.43750000e-02
-1.84640625e-07,8.56250000e-03,1.15625000e-02
-1.83840625e-07,-3.12500000e-05,6.64062500e-03
-1.83040625e-07,1.13750000e-02,1.92187500e-02
-1.82240625e-07,1.00312500e-02,9.76562500e-03
-1.81440625e-07,8.15625000e-03,2.98437500e-02
-1.80640625e-07,5.50000000e-03,1.71875000e-02
-1.79840625e-07,1.24062500e-02,1.63281250e-02
-1.79040625e-07,1.03437500e-02,1.61718750e-02
-1.78240625e-07,1.10312500e-02,1.29687500e-02
-1.77440625e-07,5.15625000e-03,1.83593750e-02
-1.76640625e-07,5.12500000e-03,1.28125000e-02
-1.75840625e-07,6.59375000e-03,1.51562500e-02
-1.75040625e-07,7.62500000e-03,2.68750000e-02
-1.74240625e-07,1.59375000e-03,1.33593750e-02
-1.73440625e-07,4.09375000e-03,1.77343750e-02
-1.72640625e-07,1.04687500e-02,1.88281250e-02
-1.71840625e-07,1.02500000e-02,2.34375000e-02
-1.71040625e-07,7.21875000e-03,8.67187500e-03
-1.70240625e-07,6.40625000e-03,1.38281250e-02
-1.69440625e-07,1.10625000e-02,1.21875000e-02
-1.68640625e-07,2.25000000e-03,8.51562500e-03
-1.67840625e-07,6.81250000e-03,1.97656250e-02
-1.67040625e-07,7.84375000e-03,1.61718750e-02
-1.66240625e-07,4.75000000e-03,1.43750000e-02
-1.65440625e-07,9.90625000e-03,1.36718750e-02
-1.64640625e-07,3.12500000e-03,1.76562500e-02
-1.63840625e-07,8.06250000e-03,1.15625000e-02
-1.63040625e-07,8.59375000e-03,1.31250000e-02
-1.62240625e-07,8.65625000e-03,1.29687500e-02
