Model,MSO64B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000
Zero Index,349.25390625,,Zero Index,349.25390625
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000

Labels,,
TIME,CH1,CH2
-2.79403125e-07,7.56250000e-03,8.35937500e-03
-2.78603125e-07,1.16562500e-02,1.83593750e-02
-2.77803125e-07,2.50000000e-03,7.57812500e-03
-2.77003125e-07,1.00000000e-02,1.06250000e-02
-2.76203125e-07,8.90625000e-03,9.21875000e-03
-2.75403125e-07,1.01562500e-02,1.79687500e-02
-2.74603125e-07,5.53125000e-03,2.35937500e-02
-2.73803125e-07,1.30312500e-02,1.08593750e-02
-2.73003125e-07,7.65625000e-03,1.98437500e-02
-2.72203125e-07,9.18750000e-03,1.81250000e-02
-2.71403125e-07,6.62500000e-03,1.37500000e-02
-2.70603125e-07,1.37500000e-02,2.03125000e-02
-2.69803125e-07,6.59375000e-03,1.28906250e-02
-2.69003125e-07,1.24375000e-02,1.97656250e-02
-2.68203125e-07,1.56250000e-03,1.54687500e-02
-2.67403125e-07,6.03125000e-03,2.03125000e-02
-2.66603125e-07,1.32812500e-02,1.28125000e-02
-2.65803125e-07,1.26250000e-02,2.17187500e-02
-2.65003125e-07,3.12500000e-03,1.73437500e-02
-2.64203125e-07,1.11875000e-02,1.83593750e-02
-2.63403125e-07,9.90625000e-03,1.80468750e-02
-2.62603125e-07,8.59375000e-03,1.42187500e-02
-2.61803125e-07,1.27812500e-02,1.48437500e-02
-2.61003125e-07,7.37500000e-03,5.78125000e-03
-2.60203125e-07,1.09375000e-02,2.32031250e-02
-2.59403125e-07,9.71875000e-03,1.14843750e-02
-2.58603125e-07,8.93750000e-03,1.85156250e-02
-2.57803125e-07,7.06250000e-03,1.75000000e-02
-2.57003125e-07,7.59375000e-03,2.03125000e-02
-2.56203125e-07,1.11250000e-02,1.67968750e-02
-2.55403125e-07,6.53125000e-03,1.62500000e-02
-2.54603125e-07,7.71875000e-03,1.54687500e-02
-2.53803125e-07,6.25000000e-03,3.75000000e-03
-2.53003125e-07,1.22500000e-02,1.92968750e-02
-2.52203125e-07,5.43750000e-03,1.81250000e-02
-2.51403125e-07,1.10312500e-02,1.16406250e-02
-2.50603125e-07,6.18750000e-03,1.17968750e-02
-2.49803125e-07,8.84375000e-03,1.57812500e-02
-2.49003125e-07,3.46875000e-03,1.70312500e-02
-2.48203125e-07,1.35937500e-02,1.56250000e-02
-2.47403125e-07,6.56250000e-03,1.96093750e-02
-2.46603125e-07,8.71875000e-03,1.41406250e-02
-2.45803125e-07,6.37500000e-03,1.30468750e-02
-2.45003125e-07,1.42500000e-02,1.56250000e-02
-2.44203125e-07,4.68750000e-03,1.36718750e-02
-2.43403125e-07,1.36875000e-02,2.03125000e-02
-2.42603125e-07,5.46875000e-03,1.41406250e-02
-2.41803125e-07,6.59375000e-03,1.57031250e-02
-2.41003125e-07,1.02812500e-02,1.22656250e-02
-2.40203125e-07,1.08750000e-02,1.64062500e-02
-2.39403125e-07,3.50000000e-03,1.95312500e-02
-2.38603125e-07,1.33437500e-02,1.54687500e-02
-2.37803125e-07,1.30625000e-02,1.29687500e-02
-2.37003125e-07,8.75000000e-03,1.83593750e-02
-2.36203125e-07,6.09375000e-03,1.15625000e-02
-2.35403125e-07,6.34375000e-03,1.85937500e-02
-2.34603125e-07,1.04062500e-02,2.93750000e-02
-2.33803125e-07,1.08437500e-02,2.25000000e-02
-2.33003125e-07,7.00000000e-03,1.20312500e-02
-2.32203125e-07,8.84375000e-03,1.57031250e-02
-2.31403125e-07,6.00000000e-03,2.34375000e-02
-2.30603125e-07,9.81250000e-03,1.47656250e-02
-2.29803125e-07,9.12500000e-03,2.35156250e-02
-2.29003125e-07,9.06250000e-03,1.46093750e-02
-2.28203125e-07,8.75000000e-03,2.62500000e-02
-2.27403125e-07,1.02500000e-02,1.24218750e-02
-2.26603125e-07,2.75000000e-03,1.04687500e-02
-2.25803125e-07,9.18750000e-03,2.49218750e-02
-2.25003125e-07,1.10937500e-02,1.92968750e-02
-2.24203125e-07,1.10312500e-02,1.53906250e-02
-2.23403125e-07,4.68750000e-03,1.21875000e-02
-2.22603125e-07,1.19062500e-02,1.16406250e-02
-2.21803125e-07,8.31250000e-03,1.64843750e-02
-2.21003125e-07,1.06562500e-02,1.75000000e-02
-2.20203125e-07,5.21875000e-03,1.17187500e-02
-2.19403125e-07,1.51875000e-02,2.69531250e-02
-2.18603125e-07,7.75000000e-03,7.96875000e-03
-2.17803125e-07,1.11250000e-02,1.53125000e-02
-2.17003125e-07,6.18750000e-03,2.21093750e-02
-2.16203125e-07,6.62500000e-03,1.47656250e-02
-2.15403125e-07,7.93750000e-03,1.10156250e-02
